Protein,S10_N,S10_T,S11_N,S11_T,S2_N,S2_T,S3_N,S3_T,S4_N,S4_T,S5_N,S5_T,S6_N,S6_T,S7_N,S7_T,S8_N,S8_T,S9_N,S9_T
ASPH.41;ASPH.44;ASPH.56;ASPH.6;ASPH.6.2;ASPH.7;ASPH.75;ASPH.9,200100.53,110999.82,124561.2,77620.18,0,0,68847.055,184374.03,73434.27,592722.25,288.02994,194888.2,188023.7,350943.28,166193.12,219195.94,312891.6,0,167742.94,178152.1
SNRPA1.1.2,181888.28,126437.79,428369.3,557742.9,7710.3984,2147590.8,30512.873,239441.48,9770.168,1787642,87668.586,85787.56,93602.82,186258.2,881803.56,259694.1,454548,277369.44,90796.25,754454.75
TOR1AIP1.2.2;TOR1AIP1.2.3,193416.17,1633984.9,773324.75,1264605.6,132867.23,813714.6,1105525,45588.254,521987.28,2002625.4,247916.34,26450.238,107812.25,1418955.6,9677.485,357586.16,85942.55,2318086.5,128271.336,228752.53
NUP35.3,166764.02,1274981.4,1395959,1495750.4,181562.6,703700.4,60673.53,406636.6,148698.83,1879873.5,171899.66,125418.125,9278.339,872746.6,207830.27,209441.56,187796.08,901851.75,82537.45,921904.9
MESD.1;MESD.1.10;MESD.1.14;MESD.1.2;MESD.1.3;MESD.1.4,897520.3,1202729.5,398737.62,3778612,21498.502,1642847.8,6164111,439599.88,3489877,3.618766E7,4930383,3435652.8,84686.41,6130201,6295.0234,5280797,4952533.5,1.2461248E7,2194356.2,1179162
HAPLN2.5,2893034.5,447184.84,6743796.5,5342842.5,5574229,561680.8,2480678.2,937011.25,1.071009E7,6417859,335569.66,2695929.8,3995239.5,5616954,2070185.8,166283.14,3960503.2,330274.56,2856407.5,411282.3
SPTBN1.4;SPTBN1.4.10;SPTBN1.4.11;SPTBN1.4.2;SPTBN1.4.3;SPTBN1.4.4;SPTBN1.4.5;SPTBN1.4.6,4915909,1126831.4,4031241.5,3281374.2,4059172,1517827.8,4450521.5,2114011.2,4511065,1741082.2,2830328,4271343,2782236.2,2464221.8,3384467,2364262.8,2254254.5,1082425,4448102.5,5022335
CYC1.1.19;CYC1.1.22;CYC1.1.29,3060418,830360.9,1608530.8,3243406,2583962.2,2149125.2,6782584.5,958006.2,3353824.8,3425383,9841805,2526436.2,1671358.4,1867171.2,692288.3,3610002.5,6128550,1793188.2,4460460.5,1991666.1
GDAP1.2;GDAP1.6,273278.66,4852.433,6690.882,353110.5,172460.53,1434661,409522.38,63822.355,681535,471800,407656.03,506895.72,200511.27,125170.62,164884.31,45598.926,527601.3,6347.9033,574867.4,123700.68
TOLLIP.5;TOLLIP.5.2;TOLLIP.5.3;TOLLIP.5.4;TOLLIP.5.5;TOLLIP.9;TOLLIP.9.2,1.1323317E7,6361562,1.565482E7,1.6874964E7,2.5563606E7,9.3286304E7,1.3098465E7,1.3285492E7,1.1736848E7,1.3620297E7,1.0734542E7,2200677.5,8215332.5,9707064,7282363,1.8754744E7,9901523,2724435.8,1.4222359E7,1.7524238E7
STAU1.12;STAU1.12.2;STAU1.12.3;STAU1.12.4;STAU1.12.5,453.61804,0,49.775284,0,39061.523,526022.8,426.3015,216191.3,10682.354,185381,7690.8486,3913.5884,3055.5852,2219.7446,0,159544.88,2.0767314,222884.34,953.61554,306865.7
SLC25A1.3;SLC25A1.3.2;SLC25A1.3.3;SLC25A1.3.4,46571.094,38983.74,778033.25,201176,865775.1,2043861,267801,300509.3,364900.97,1264138.1,86016.02,13839.426,841.88257,32507.672,13280.21,1668193.5,381696.75,387111.8,15510.7,450773.3
CYB5R3.1;CYB5R3.1.3;CYB5R3.1.4;CYB5R3.1.5;CYB5R3.1.6;CYB5R3.1.7;CYB5R3.5;CYB5R3.5.2;CYB5R3.5.3;CYB5R3.5.5;CYB5R3.6,138527.75,1271627.1,885.8826,422.37814,5897.6494,2752844,26067.39,290563.75,52785.043,254004.23,5509.568,225654.6,10912.467,17370.426,47880.84,572795.56,4163.0063,485333.38,6691.1284,638465.3
PGM3.6;PGM3.6.2;PGM3.6.3;PGM3.6.4;PGM3.6.5,2380.014,45777.258,12796.353,307.07727,1175.9261,2738806,2349.1165,217455.77,974.06445,544795.8,7295.1987,6549.534,3113.4028,3177.7146,17226.16,796574.5,3921.992,5098.703,0,513485.72
PGRMC2.1,6437505,5512608,5961336,1.9125234E7,3222377.8,1.1545514E7,2.1110254E7,4826664.5,4592510,1.34262256E8,1.6018866E7,9771469,2221868.2,1.8821192E7,3166679,3.0184222E7,3.598948E7,6.9942168E7,8392072,1.4600892E7
VASP.1,72899.72,12531.704,212030.98,11440.759,250936.8,322483.75,210178.19,387849.6,133587.56,42841.457,568619.8,427080,430640.44,68520.766,177677.34,444640,438052.2,0,127885.44,412711.84
EHD1.3;EHD1.3.3;EHD1.3.4,753.50824,1538.1268,10734.38,21492.648,2428.2388,242882.67,4940.997,4119.4175,1554.6271,6300.3335,2550.8625,16232.985,0,0,541.1223,584885.5,28902.191,463.49683,2705.6257,4678.9126
SEC22B.1.2,1.01913456E8,1.17537832E8,7.013692E7,3.19910336E8,7922488.5,1.2970224E8,2.20193312E8,1.3045972E7,1.06287584E8,3.89790272E8,2.1427144E8,1.09605736E8,2.4233776E7,2.64466128E8,3026995.5,1.38639024E8,1.32242104E8,2.55843888E8,1.98212128E8,3.7910636E7
APOD.1.14;APOD.1.23;APOD.1.8,1.046812E8,6.884936E7,7.229136E7,1.552656E8,2.5695752E7,2.08454688E8,1.6097232E8,3.5434224E7,3.91274368E8,8.3169224E7,5.11739584E8,1.66134032E8,4.1645628E7,1.79387984E8,1.1965473E7,7.8053136E7,1.57882992E8,3.7073952E7,1.1356872E8,1.23058112E8
HNRNPM.2;HNRNPM.3;HNRNPM.3.3;HNRNPM.3.4;HNRNPM.4;HNRNPM.5.2;HNRNPM.6;HNRNPM.8,589095.6,5597176,6924312.5,3251911.8,457975.47,7962032,1127672,2677673.2,227617.4,2.3026068E7,1171213.6,2143072.8,511731.56,4368315.5,390631.4,3054508,592325.6,5514970.5,666727.3,7575046
GSTT2B.1.2;GSTT2B.2,3.7964684E7,7.5716896E7,2.4931898E7,4.8270248E7,7010477.5,4.2147688E7,8.806064E7,734975.7,6.3409496E7,6.463876E7,3.6493704E7,1.1695785E7,5017681.5,3.8888688E7,1289405.4,2.2966966E7,5.2894812E7,9.6779968E7,6.3697108E7,1.2301539E7
ARHGAP1.1;ARHGAP1.1.4,510386.1,538322.4,170575.53,311084.8,84748.98,8.0896712E7,398203.2,2626286.8,492269.9,1363930,208339.27,7673325.5,202519.6,2367836,68535.69,1.0326418E7,135505.14,1674637.9,21411.004,1.6558754E7
COPB2.2,9335.335,50898.66,123616.805,133584.19,5757.4297,2065216.5,16270.084,22308.26,8508.0625,1482346.4,46696.438,17937.664,6071.1274,35288.68,72341.77,193804.34,17650.988,64882.902,31032.125,293531.62
HMGCL.1;HMGCL.1.2;HMGCL.1.3;HMGCL.1.4;HMGCL.1.5;HMGCL.1.6,13885.119,70173.43,936380.25,301471.84,6763.5815,5317786,17402.027,39727.203,4614.843,492700.3,2384.713,59231.84,19088.838,17841.479,10875.323,806945.25,23992.463,71966.53,38263.285,779690.06
H2AZ1.1.11;H2AZ1.1.14;H2AZ1.1.4;H2AZ1.1.7;H2AZ1.1.8;H2AZ2.1.2;H2AZ2.3;H2AZ2.5;H2AZ2.5.2,2454463.2,3391425.8,5559245,4129303.2,1555267.4,709766.4,1297376.5,2024343.2,3346378.5,2157191,662172.4,1185772.9,3660823,3930916.2,1545309,1594030,11820.536,2279860.8,3196456,1879726
RPIA.1.2;RPIA.1.3,1549554.4,744983.25,1239002.1,1830791.5,30976.074,574865.44,16985.201,363573.97,45976.875,3.2233156E7,34625.902,261383.89,23594.33,692572.44,17408.816,1188001.6,140415.72,196823.4,27317.25,131334
ABI1.1;ABI1.14;ABI1.15;ABI1.2;ABI1.6;ABI1.8;ABI1.9,720220,285106.22,916232.8,734128.2,956498.75,3800239.2,1273680.1,565445.44,593681.4,945724.6,1168820,2560190.5,854774.5,1351256.5,372950.47,5084824.5,117447.73,206578.45,1398069.6,2120831
PCBP1.1.5;PCBP1.1.7;PCBP1.1.8,1.1265356E7,6839367,1.5896384E7,1.6159888E7,9845974,5.94529E7,1.0230717E7,1.1964326E7,1.0366638E7,1.7527382E7,9761080,5430958,5992498,6809731,3704412.5,1.910335E7,9136918,8060321.5,1.2479199E7,3.0239512E7
AHNAK.4,0,38.779224,69962.02,20438.887,0,281535.5,6838.368,0,4176.989,2821.834,171.2634,2662.1138,0,36547.254,0,229124.03,85.756004,322.05273,632.50354,118388.555
RAB24.2.10;RAB24.2.13;RAB24.2.8,3.140436E7,1.0700329E7,2.073137E7,2.2992064E7,2.7516108E7,1.0617728E7,3.656746E7,1.2789325E7,2.9110178E7,1.643816E7,2.0944998E7,6021672,1.8969402E7,1.5027302E7,2.5434386E7,4573908.5,1.6527368E7,8192049,3.046118E7,7451138
SYNGR3.1,4.4655736E7,2583513.2,6288757.5,6.4663088E7,1.0365423E7,34110.03,3.7656576E8,843121.9,4.8916988E7,1765434.9,1.59143936E8,5495822,9037578,2.0368524E7,1.0847966E7,29652.113,2.96646432E8,1.1274666E7,1.38950592E8,601924.44
SNX5.3.2,108655.71,280962,445212.7,406938.84,68255.77,6641356,172483.72,442352.47,81194.47,1.4417436E7,120845.17,1919226.1,12657.023,693848.75,259083.19,7896284.5,48434.027,946777.4,70943.49,1776019.2
CDK5RAP3.4;CDK5RAP3.4.2;CDK5RAP3.4.3;CDK5RAP3.5;CDK5RAP3.5.2;CDK5RAP3.5.3;CDK5RAP3.5.5;CDK5RAP3.5.6;CDK5RAP3.7,1073626.9,1463498.2,3375813.2,1644774.1,1395646.2,5446362.5,127034.77,2403487,666055.56,1422059.5,1386776.8,1232934.4,244822.28,1320792.9,831194.5,1878304.1,376694.94,556384.3,971966.1,5302216
LYZ.1;LYZ.1.2,0,0,129.00569,444.87106,6820.7505,636944.8,402.13336,23102.527,564313.9,308054.03,605799.9,469522.34,3916.7556,33451.285,337132.84,2624883,3273.6592,2107.0703,175.20248,288418.53
RAP1B.6;RAP1B.6.2,4.3720032E8,3.55050048E8,7.4541312E8,4.96895616E8,9.1917798E8,1.6776312E8,4.1885728E8,5.4949395E8,1.13639347E9,1.44081792E8,4.9069544E7,2.49829008E8,6.7534906E8,5.7753984E8,6.5583392E8,5.2464592E7,1.8609286E7,1.12851656E8,4.73768288E8,4.17610176E8
ATG7.3,0,0,3518.644,496.1969,0,1209059.9,1300.0181,0,0,601.6864,4920.437,0,0,0,5953.967,263495.03,13010.081,1355.4039,944.10114,268901.97
DPYSL3.1;DPYSL3.2;DPYSL3.3.7,27387.64,401703.5,512207.6,1070590.6,103902.74,2148115.2,131925.22,248649.6,115915.234,458565.56,79042.695,407640.4,4169.074,539136.8,13147.251,713699.4,466750.88,175927.33,292731.12,660618.8
NADK.1;NADK.1.2,25893.47,2704.9285,5436.353,22302.66,18655.633,482030.5,124681.07,6310.409,14325.829,143906.12,434530.4,85641.69,38851.97,563254.1,9174.046,962969.1,19811.037,772.37146,5624.2383,118204.234
IDH3A.1;IDH3A.3,526299,76133.58,240274.9,739974.8,441692.03,6617309,903163.25,143673.98,634260.25,1828506.8,272961.3,35836.6,40843.56,48584.816,206523.58,670628.4,759444.44,6124.1465,678975.06,68547.05
BDH2.6.4,796459,908115.56,1424577.8,1480240.6,280655.16,4108327.2,1709554.6,744910,1369273.9,1.1457312E8,1932329.1,567863.5,104764.82,1135105.4,57686.184,5775948,8705443,3638085.5,644086.9,1992569.6
RPS6.1.16;RPS6.1.18,50175.176,4693875,5066396,3096669.8,703809.94,2353422.2,312345.62,1985724.1,508960.72,7372003.5,79949.72,130295.74,65927.66,1309978.5,1795627.5,826487.5,66341.49,3834624,109673.46,2626828.8
RNASE3.1,7138.209,40087.043,3825.499,5029.6895,344440.12,1.9823468E7,60394.637,1399907.6,133614.67,326357.75,104287.78,2163185.5,0,1497338.8,13043.377,8.2074112E7,1839.994,95664.25,7048.4175,1.4474856E7
HARS1.7;HARS1.7.4,144781.33,104085.69,26106.85,9714.712,144813.31,2280572.2,93772.94,78689.375,141211.55,203245.34,173650.72,265174.7,18560.086,26696.406,19095.357,6816280.5,114070.89,89832.94,125802.65,501566.25
AP3S1.2;AP3S1.4,5117802.5,3854456.5,8430376,5233222.5,8013262.5,1870162.8,3525161.8,2267903,2435862.5,3139709,2633166.8,1616302.5,8240217.5,5807896,1.1829091E7,901302.6,1565264.6,3263885.2,4943626.5,1856023.2
MARCHF5.1.2;MARCHF5.1.3,5408.075,13325.131,394.86594,1158.5674,862.37225,59851.266,4115.1978,1073.1421,0,1182610.1,5492.629,2961.321,0,414.82358,0,8744.569,60698.453,77604.92,5716.011,1202.0315
FN1.14.2;FN1.14.3,21913.227,11059.594,11367.924,32690.488,22249.957,8870877,76034.08,649169.4,13310.58,168494.81,314792.34,4352617.5,33389.95,521346.56,49924.246,1.4272065E7,35135.727,1219305.2,40650.844,1358908.4
GSN.1;GSN.20;GSN.20.2;GSN.36;GSN.36.2;GSN.36.3;GSN.36.5,126161.07,42026.258,818333.06,667523.2,93502.63,1.3319769E7,362699.28,2259060.5,1642360.2,1882333.6,641825.44,3437461,368623.66,1863047.6,807834.94,7638955,42813.324,696147.94,307331.5,412659.1
TYMP.5;TYMP.5.18;TYMP.5.4;TYMP.5.8,7247627,4360939.5,2505300.5,6688482.5,889746.3,9865839,1223811.1,748116,1608395.2,3406452,200087.08,126569.2,95917.625,48472.25,317569.22,5600743,836836.25,3215966,4736723.5,3720007
OVCA2.1.2,35138.293,98093.83,77719.23,112720.836,11436.33,738610.6,22375.494,155438.88,14192.609,6546087,131176.12,167989.4,635.2413,112654.5,4986.9165,96367.94,156074.53,635973.6,962.5204,41805.81
RMDN1.4;RMDN1.4.2;RMDN1.4.3,7805.5635,70189.33,12709.316,877952.75,64897.21,360699.16,2168504,48672.887,91787.27,6.503636E7,1965816.4,402745.25,12354.693,3363371.5,47444.17,4847880.5,5135857.5,2.7473166E7,105252.766,3372.2776
LASP1.2,1.6340178E7,2.2871288E7,2.0123086E7,1.738825E7,2.007577E7,2.3180106E7,1.3636034E7,1.9573104E7,2.4242432E7,2.8880638E7,1.4516206E7,2.7403614E7,1.3509547E7,2.7661956E7,3.0630966E7,1.9253388E7,1.2199196E7,1.1836343E7,1.1950141E7,2.703432E7
AP2S1.1.2;AP2S1.4.5,4.7779652E7,1.0999021E7,3.4506676E7,3.2393288E7,4.2270468E7,1910288.4,3.9290848E7,4243154,1.8799362E7,1.2039416E7,1.9946684E7,2107930.2,2.5766608E7,1.0183864E7,4.7696368E7,48480.453,1.718082E7,7956659.5,5.376474E7,3594763.2
EIF5A.1;EIF5A.2;EIF5A.2.10;EIF5A.2.11;EIF5A.2.12;EIF5A.2.13;EIF5A.2.15;EIF5A.2.17;EIF5A.2.4;EIF5A.2.6;EIF5A.2.7;EIF5A.2.8;EIF5A.2.9;EIF5A2.1;EIF5AL1.1,0,0,33235.78,0,137421.92,176272.52,234386.44,314572.22,169491.69,125040.734,66052.27,90244.21,35.174526,0,0,40249.12,535.7229,0,31258.672,5498.0063
RAB3C.2,0,0,0,962.31775,0,0,2031841.4,34.069576,1082537.1,18558.105,138382.16,0,0,0,8177.7183,0,2145.5996,356.0212,68566.195,0
CMPK1.2;CMPK1.3;CMPK1.3.2,1.39733872E8,1.489116E8,2.41941808E8,1.99865712E8,1.79474112E8,9.5806464E7,1.80109504E8,1.56796E8,1.44568624E8,7.4368944E7,1.08671432E8,5.2430768E7,1.0435016E8,1.29462216E8,1.12329176E8,3.3582724E7,5.3314792E7,7.6963312E7,1.70966816E8,6.053384E7
SRSF10.1.2;SRSF10.3;SRSF10.4;SRSF10.4.2;SRSF10.4.3;SRSF10.6;SRSF10.7;SRSF10.7.2;SRSF10.8,223112.3,431750.8,176380.23,273427.75,299211.5,0,348683.78,0,306035.66,799564.2,343889.38,406935.44,193513.88,298537.97,226008.02,54118.348,38398.57,663769.25,341282.03,508422.56
ZFR.1.7,112063.57,30747.324,92102.87,12145.292,66735.21,259281.11,43170.957,24077.125,48199.53,606933.9,7131.723,56632.383,65872.82,161150.72,266595.4,4490.6235,11581.917,21363.38,113501.65,73656.92
RUVBL2.2;RUVBL2.2.10;RUVBL2.2.11;RUVBL2.2.4;RUVBL2.2.5;RUVBL2.2.6;RUVBL2.2.9;RUVBL2.3.4,41151.113,18376.488,6615.287,7546.014,27319.414,1920959.9,17723.29,18994.422,13971.255,626229.75,69055.41,32184.334,5444.027,41775.28,27037.668,789925.94,11211.113,6788.7705,14000.98,29613.523
HK1.1.2;HK1.5.9,8363688,1394339,2963196.5,6217509.5,6650655,1.2030354E7,1.8071214E7,1121620.5,1.2752832E7,2585009,7867739,3171782.8,2003913.5,5252256.5,3484480,1366095.9,1572557.5,334569.78,8006984,222031.4
HBA2.1.17,4498029,1.3325283E7,8943388,5326751,8530928,9.9365128E7,2.846134E7,9.5075864E7,2.775133E7,4.8683264E7,1.0766144E7,4.9146744E7,5434674,1.6499364E7,5524792,2.4974776E7,6545414,1.6557583E7,5614383,2.6827702E7
PACSIN1.2,335835,1084.8151,53810.176,196768.12,98690.72,4706.0415,224212.27,19.529474,787354.25,1855.0282,93731.48,92209.52,12991.415,157.61,64204.145,14061.919,725487.56,258077.12,270613.25,1458.4641
DCTN4.3,64316.29,11641.314,159600.05,432037.78,362013.44,2409801.2,56385.367,776131.5,303497.72,1084074,327145.2,1127595.1,159733.34,260391.45,241596.62,853039.75,4215317,169264.12,49154.773,1966765
CTBP1.1.2;CTBP1.1.4;CTBP1.1.5;CTBP1.2;CTBP1.4;CTBP1.4.2,1922808,9557776,2632876.5,3216527,364945.3,5170374.5,1061366.9,120988.24,415798.8,5715990,325273.47,270590.47,52352.477,106442.82,291960.6,319985.44,2466526.5,2087985.1,2386943.5,2431216.8
APOL2.2.5,951772.25,1546589,2750637.5,3312291.2,4428964,2.2981656E7,1287116.4,893404.3,2192357.8,5918781,1699158.1,2669838.5,672785.1,4025078.5,2836124,3516237.8,648317.3,827226.1,619386,581441.94
SNX6.1;SNX6.2;SNX6.2.4;SNX6.3;SNX6.3.2,135857.1,86775.66,125471.87,159049.17,196667.38,7330108.5,47408.742,318522.78,8255.437,5447436.5,90951.36,144539.72,33766.227,143048.03,53496.81,9755532,40560.273,73421.29,50677.61,1148363.4
LIMA1.11;LIMA1.2.2,29175.2,201146.48,268165.1,422830,2677.1035,643004.75,27058.316,947124.25,17637.727,4253660,36427.957,51588.64,30025.225,256799.56,18836.3,478609.28,106349.47,2058419.5,62794.305,225635.53
RAN.3.10;RAN.3.2;RAN.3.6;RAN.3.7,1566779.5,3747194.5,1260698.2,8456002,1793523.1,2.0136002E7,7.6381096E7,9675919,4600855,1.00580352E9,6.7566152E7,7330211,209395.84,4.9833016E7,1080998,8.3064392E7,1.66814048E8,6.1024742E8,1587042.4,2.0184076E7
NUDCD3.1;NUDCD3.1.2;NUDCD3.1.3,207644.5,99642.03,864977.25,604326.2,1760.3999,12805.246,17408.676,131401.5,155956.86,136765.39,21331.885,21752.287,166254.31,198635.75,178088.48,7697.308,261515.92,3392.9531,140190.8,188819.05
SRR.1;SRR.1.2;SRR.5,22917.45,235302.56,373385.9,709473.1,9475.858,284806.75,44500.31,28451.062,69481.414,745167.5,66297.9,0,1756.8695,210236.52,322.14578,86968.29,132072.88,63646.977,28849.223,105448.73
ACAD8.1.2;ACAD8.1.3;ACAD8.4,6862.451,31750.562,85284.81,69837.16,36373.3,577774.8,22591.781,15296.464,30854.703,107129.2,12396.969,18649.926,0,22410.645,17948.467,7888.2017,56835,15031.361,234777.62,168098.44
NTPCR.3.5,2.2852994E7,4.9254688E7,7.419888E7,5.5002344E7,3.5748032E7,1.072012E7,1.6103083E7,2.2292378E7,2.3057368E7,4.4160464E7,1.0783572E7,3730017.5,2.4492692E7,4.2572132E7,1.7518972E7,542225.1,1.3069143E7,3.5447304E7,2.9187758E7,9519062
CBR1.2.12;CBR1.2.17;CBR1.2.21;CBR1.2.22;CBR1.2.24;CBR1.2.25;CBR1.2.27;CBR1.2.29;CBR1.2.8;CBR1.2.9,1158253.8,1805473.5,3093047.2,2937750.8,700129.75,1.2372727E7,1741692.8,3115793.8,7224226,4233652,3776536.5,6636477,1683675,4235790.5,647477.5,3786538.2,3359821.2,2728784.5,2840553.2,2326986.8
PSMA6.4;PSMA6.4.3;PSMA6.4.4;PSMA6.4.6,3972528.2,3233402.5,1812636.4,7321634,1711625.2,7123363,1.1869458E7,4366726.5,4363244,4.84284352E8,1.836169E7,1.6293044E7,1649808.2,9495739,1513600.8,5.5966908E7,2.2525964E7,8.805676E7,7012261.5,5747479.5
HVCN1.1;HVCN1.1.2;HVCN1.2.3,0,3665.6665,3448.2932,1390.615,45032.62,9753933,13958.035,415973.12,13976.246,468976.22,366.8401,718304.94,14.8721285,182432.12,334.93274,2.5875062E7,2032.0782,151471.03,1359.847,2318157.5
RAC1.1.13;RAC1.1.14;RAC1.1.15;RAC1.1.19;RAC1.1.20;RAC1.1.3;RAC1.1.6;RAC1.2,9.5556083E8,5.7864134E8,8.2237869E8,6.6969926E8,1.3654487E9,2.77224448E8,1.07206931E9,6.562279E8,1.18573274E9,4.20556128E8,3.63714688E8,4.06846496E8,8.569264E8,6.2163494E8,1.10299187E9,1.13369104E8,1.16627264E8,3.39338816E8,9.4192275E8,2.64555968E8
MACROH2A1.2;MACROH2A1.4.5;MACROH2A1.6;MACROH2A1.6.2;MACROH2A1.7.2,35504.605,526572.4,279966.94,788076.56,1571643.2,3.5068372E7,764675.4,2427836.2,443224.5,5904926.5,703501.4,1.314212E7,82352.12,2986544.5,729307.6,6.4649152E7,1053503.5,4574683,993098.4,3.3505488E7
RPL4.1.22;RPL4.1.4;RPL4.1.7,204664.28,463553,150584.17,152084.64,65334.492,1.3427038E7,313975.75,752934.44,306869.38,8172665,637681.06,661997.25,25578.098,95522.53,1030142.25,4343826.5,3395352.2,382974.28,191754.66,2720594.5
SPR.1.3;SPR.1.6,1130.4061,170.02837,20955.533,21317.752,13506.848,1512323.4,22608.824,5952.974,15775.819,6111900.5,21105.602,867.9063,5594.4854,0,6526.693,180021.9,9967.498,13284.259,156.29341,5403.13
RAB5C.2.5,1.52909792E8,1.79338208E8,2.0744754E7,2.62132352E8,2.0935716E7,1.73676928E8,4.09869568E8,3.823156E7,2.1329472E8,4.95669664E8,3.87260992E8,2.52458976E8,5.8160928E7,5.30209536E8,1.7116522E7,1.42956416E8,3.31996544E8,4.06346944E8,2.5058048E8,6.1201016E7
RPL18.1,1.08387848E8,1.34762752E8,7.8923976E7,5.5726804E7,4.6579736E7,1.038852E7,8.6484544E7,3.188903E7,7.1247464E7,4.16934272E8,3.870392E7,5.8254756E7,1.6880422E7,4.2057588E7,2.3876102E7,3.1733056E7,4.7090836E7,2.6715184E8,9.6466336E7,5.7487596E7
HTRA1.1.6,0,17119.088,18577.14,6773.655,8385.333,12299.39,30175.984,3982.054,48010.36,236283.83,42993.535,12273.101,0,10604.989,1228.7677,0,26734.75,586997.7,260.74274,978.2136
UBXN4.1.3;UBXN4.1.4;UBXN4.1.5,10151.875,107886.72,355106.88,288995.28,216483.39,675140.25,4398.5415,365384.16,49966.203,1344584.6,71158.414,356986.72,9830.097,619666.8,178197.6,441544.22,90668.36,561645.06,27956.033,877396.56
CALU.5;CALU.5.3;CALU.5.5,53518.49,135426.14,98699.8,52019.51,9916.889,2452564.5,119501.45,381962.06,39910.74,2312363,10482.992,21768.547,13080.327,25074.633,4196.9795,3769939.5,471082.62,180210.75,1545.5166,193933.89
TRAP1.2;TRAP1.2.2;TRAP1.2.3;TRAP1.2.5,141313.1,150535.97,76824.75,90467.62,198175.44,9473091,131088.25,97854.47,182994.05,701990.56,72635.516,8181.9614,132877.69,59645.707,4391.208,205367.7,16649.043,116484.48,87848.625,65476.547
RAB1B.1.2;RAB1B.1.3,3.14894E7,2.0959754E7,2.9994102E7,5774066,1.6880324E7,5709639,2.3012008E7,1.6051414E7,6.2658252E7,5.7733964E7,6483437,3014879.5,5683950.5,5628408.5,1.1899706E7,890224.56,2.7173446E7,3.0430756E7,2.833795E7,2526635.8
BPGM.2;BPGM.2.3;BPGM.2.8,9853.273,48772.348,39470.33,92202.47,1378746,1876245.6,2231191.8,2055473.8,1047719.94,7147486.5,4058.4268,1688.6936,12565.787,9972.993,8588.101,166467.62,12070.579,29529.004,18412.729,223147.23
ADPGK.1;ADPGK.3;ADPGK.4;ADPGK.7;ADPGK.7.2;ADPGK.7.4;ADPGK.8,0,0,0,0,0,400008.47,0,0,0,4624.4854,0,0,0,0,0,189919.48,18.348675,0,0,136033.6
UAP1.1;UAP1.4;UAP1.5,619377.4,167850.33,19781.418,139399.6,278612.12,2386931,196046.83,233243.69,208801.83,34534.3,73186.91,27555.254,202076.1,94830.33,18995.797,104584.266,97785.87,117805.39,662246.75,256442.19
ATP5PO.1.14;ATP5PO.1.15,2.77091405E9,7.674064E8,2.1696919E9,1.95937242E9,3.80618394E9,3.9120992E8,2.06008422E9,7.9358899E8,2.35135053E9,7.7204698E8,1.94422272E9,6.0340742E8,2.03291686E9,7.8601952E8,2.34182605E9,2.4386752E8,1.8126441E9,7.4101312E8,2.62238387E9,5.35933728E8
RAB28.1;RAB28.1.2;RAB28.1.3;RAB28.2;RAB28.2.4;RAB28.3,591695.94,1298465.8,1820346.2,3787482,174766.97,813349.94,1855005.8,262468.22,517307.38,4931775,2126296,455227.5,219780.06,3433667.2,355999.16,583135.9,2639977.8,5061976.5,1670997.6,927738
LAP3.1;LAP3.1.10;LAP3.1.13;LAP3.1.16;LAP3.1.17;LAP3.1.2;LAP3.1.3;LAP3.1.5;LAP3.1.6;LAP3.1.8,7776.95,16868.281,32437.22,140501.22,54710.586,789946,36179.758,122443.64,1893.3245,1130358.9,11977.7295,482188.66,41199.773,402422.25,5761.965,728872.9,22570.605,69730.65,28245.137,280094.25
NHERF1.1.2,434.28674,955.9372,120501.24,32361.688,313974.1,211844.98,77519.71,643563,874700.94,58933.46,162945.95,858156.5,389797.12,570988.3,377191.12,597495.7,116106.24,49170.742,47986.14,350428.47
PSMB2.1;PSMB2.1.3;PSMB2.1.5;PSMB2.1.7;PSMB2.3;PSMB2.3.4,5.9863212E7,8.7041E7,1.19202256E8,1.35443504E8,3.501876E7,7.0822248E7,7.061708E7,1.19584792E8,7.9536448E7,1.50039696E8,4.2205048E7,6.2164736E7,2.8412136E7,7.1452712E7,3.9464892E7,1.07123672E8,3.041486E7,1.2213204E8,8.129552E7,1.0735376E8
PSMD10.1.3;PSMD10.1.4,7834798.5,2.661749E7,1.4581232E7,3.551204E7,469414.94,1.4130588E7,1.2419119E7,369007.4,1.0622895E7,3.1242568E7,1.5824145E7,1.156748E7,1534276.8,4.015058E7,160266.45,1.1223108E7,7810786,1.9575622E7,2.0569048E7,1.3288032E7
XPO7.3,5833.8228,107289.27,258835.4,42877.65,208723.75,8133458,115838.46,451093.94,574205.8,2704293.2,11521.236,6298.6997,21233.549,10669.524,8806375,1438486.2,297894,234149.19,18877.615,4662284.5
RPL15.2;RPL15.2.2;RPL15.2.9,376727.97,1745561,174702.16,2351898,378691.12,2333126,4242275.5,925097.06,3282048.8,1.74886816E8,3866994.8,1693667.4,386131.12,4881437.5,672544.1,4350382.5,1.6158048E7,8.2386024E7,1619534.4,1293238.4
ERLIN2.5,158.48317,10.131207,6184.728,1520.2328,190.87805,1169531.1,3234.241,1151.4701,2217.6675,2017.7928,2971.1096,40413.793,0,492.99054,2889.1892,88100.39,2825.0422,115.42972,3584.9736,185782.22
