Protein,S10_N,S10_T,S11_N,S11_T,S2_N,S2_T,S3_N,S3_T,S4_N,S4_T,S5_N,S5_T,S6_N,S6_T,S7_N,S7_T,S8_N,S8_T,S9_N,S9_T
ACTB.1.10;ACTB.1.105;ACTB.1.121;ACTB.1.125;ACTB.1.14;ACTB.1.152;ACTB.1.156;ACTB.1.169;ACTB.1.184;ACTB.1.188;ACTB.1.194;ACTB.1.20;ACTB.1.203;ACTB.1.207;ACTB.1.34;ACTB.1.37;ACTB.1.61;ACTB.1.67;ACTB.1.68;ACTB.1.70;ACTB.1.90;ACTB.1.98;ACTG1.1.124;ACTG1.1.146;ACTG1.1.176;ACTG1.1.185;ACTG1.1.240;ACTG1.1.292;ACTG1.1.32;ACTG1.1.36;ACTG1.1.5;ACTG1.1.73,0,0,53053.168,242.21455,146322.42,661730.7,502872.53,93323.39,58474.23,354431.16,14398.48,49932.43,0,0,136888.81,2847624.2,98980.28,422491.28,590430.3,830.3102
FTH1.1.103;FTH1.1.114;FTH1.1.134;FTH1.1.14;FTH1.1.140;FTH1.1.150;FTH1.1.155;FTH1.1.158;FTH1.1.160;FTH1.1.169;FTH1.1.173;FTH1.1.179;FTH1.1.184;FTH1.1.187;FTH1.1.189;FTH1.1.19;FTH1.1.193;FTH1.1.196;FTH1.1.202;FTH1.1.208;FTH1.1.210;FTH1.1.222;FTH1.1.225;FTH1.1.233;FTH1.1.234;FTH1.1.235;FTH1.1.244;FTH1.1.254;FTH1.1.277;FTH1.1.282;FTH1.1.287;FTH1.1.293;FTH1.1.318;FTH1.1.319;FTH1.1.327;FTH1.1.331;FTH1.1.332;FTH1.1.337;FTH1.1.338;FTH1.1.48;FTH1.1.66;FTH1.1.70;FTH1.1.74;FTH1.1.81;FTH1.1.92,2503202,541428.2,307517.25,285287.4,257516.58,1498.4259,587769.3,389749.78,998601.5,175.43866,3066348,186408.72,3144485.8,279763.3,8224112,597981.56,1543364.8,33721.016,1287450.1,0
IDH2.1;IDH2.3,566857.75,514434.06,173468.28,256775.27,700275.75,2.8660512E7,139268.56,759917.4,152338.22,1906146.2,397524.38,96688.98,178343.05,803018.8,362452.47,1146551.2,220992.92,146299.08,736540.9,1154503.5
CAP1.1;CAP1.1.12;CAP1.1.6;CAP1.1.8;CAP1.20,82106.336,20046.307,31652.156,1804.0723,191184.42,1.0313793E7,92121.65,2797017,47446.363,1108122.6,74729.69,202314.12,16943.455,392241.94,58915.22,8620624,270415.06,1343387.1,465756.75,150577.25
GAPDH.2.109;GAPDH.2.110;GAPDH.2.123;GAPDH.2.130;GAPDH.2.140;GAPDH.2.23;GAPDH.2.3;GAPDH.2.34;GAPDH.2.42;GAPDH.2.56;GAPDH.2.61;GAPDH.2.63;GAPDH.2.73;GAPDH.2.74;GAPDH.2.77;GAPDH.2.81;GAPDH.2.85;GAPDH.2.90;GAPDH.2.97,3.0156678E7,4.3515836E7,1.9208912E7,2.353908E7,1.3728383E7,8.6559376E7,1.834954E7,2.384345E7,5167778,1.9052444E7,2.038885E7,4336205.5,3.5569696E7,5.3543204E7,3.896626E7,3.5746644E7,2.5682434E7,8.7873568E7,5.1175064E7,1.3228861E7
RPS19.2.3,1.17655016E8,3.7572736E8,3521855.5,5.6545112E7,5.0006748E7,6.2468851E8,6.7430352E7,8.6663416E7,2748476.2,1.01812979E9,1.19648008E8,8.1489792E7,1.36933136E8,2.71022912E8,3726826.8,3.08216224E8,2.07849584E8,1.365856E9,1.53389056E8,4.9096792E7
YWHAH.1;YWHAH.1.10;YWHAH.1.13;YWHAH.1.14;YWHAH.1.16;YWHAH.1.6,4414381.5,612309.6,830776.4,920810.06,1030488.4,3825127.5,1502825.9,323555.38,1092493.8,614389.2,919914.1,56384.215,2054158,106478.65,5625435.5,1194240.6,475708.03,284131.44,6332038,134639.3
SOD2.2;SOD2.2.2;SOD2.2.3;SOD2.2.4;SOD2.2.5;SOD2.2.6;SOD2.7.2;SOD2.7.3,26033.229,4173021.5,975119.5,580404.7,363436.66,5846907,222180.42,1813145.6,374292.16,243032.06,936499.4,981115,136684.53,2280309.5,3450871,5111925,170204.69,281395.97,1548298.5,3271871.5
TPPP.3,1.2379068E7,1292322.5,1191820.5,3653531,1.3248015E7,1.7402642E7,4135160,3457621.2,5774859,1786837.8,9069509,1548395.8,1.8638142E7,2501765,1.761786E7,1607393.8,3.32323E7,1491178.9,1.1824668E7,19038.04
S100A8.4;S100A8.4.2;S100A8.4.3,507844.1,186995.22,2872415.8,5507460,3448982,4.09179E7,1242030.6,1693160.4,789116.3,4056610.8,1594921.1,6658755,2230445,4164951.8,3.7538448E7,1.220316E8,413393.4,1763317.8,2327255.5,1.0009826E7
RPS27A.2,3.5163868E7,4.1351164E7,3.40272256E8,8.3056E7,8.496768E7,3.0882968E7,5.8477556E7,1.83028E7,3.1072588E7,4.8995312E7,3.7818248E7,1.4242778E7,7.178392E7,3.5745584E7,2.34381728E8,1.915788E7,2.768962E7,4.3010984E7,5.8453904E7,2.0792512E7
MBP.6.6,1656169.8,427192.8,1889950.4,675733.5,2164185.2,323469.16,304272.97,2837656,3577212,736860.56,1.7125608E7,2036362,3.3225662E7,3136703,3.0917344E7,38314.88,4.1562624E7,2274129.8,1073906.1,372.48795
ATP5F1B.1.11;ATP5F1B.1.12;ATP5F1B.1.13;ATP5F1B.1.15;ATP5F1B.1.22;ATP5F1B.1.25,54668.223,3872.7798,11958.559,181383.27,48678.688,2757060,42105.418,94078.11,159259.39,49063.543,161523.05,33258.527,0,4169.2217,1103701.9,348736.75,231023.34,0,201389.3,114458.695
ISCA1.1,3.0288496E7,1.5560403E7,5863366.5,1.0729769E7,1.7620306E7,4719535.5,1.3438327E7,3185221.5,6334339.5,3.0838456E7,2.2533564E7,1320714.8,3.004184E7,1.1267141E7,3.0691554E7,1498125.8,2.6662826E7,1.0397361E7,3.129702E7,306112.16
PAFAH1B1.5.3;PAFAH1B1.5.5;PAFAH1B1.9;PAFAH1B1.9.2;PAFAH1B1.9.3,339959.72,610444.8,77520.96,50075.324,87269.05,3588629,78550.38,214764.72,127837.86,666083.44,149087.06,4789.733,1710.8243,177856.31,518622.6,474101.16,222902.11,23159.586,376831.88,237652.03
RAB5C.2.5,158737.89,529316.4,149097.73,45287.992,607051.06,9314314,189767.06,125247.875,259370.1,1854825.9,46386.562,69858.55,154706.19,106203.52,419503.7,4688431,521561.62,1080379.8,201204.36,253103.34
SMIM20.1,172133.34,135075.9,1362918.8,49162.605,122148.875,61.093697,77020.49,349.02274,62744.152,140930.89,74815.625,853.26575,149277.14,9015.085,1.5556081E7,3563.335,10019.502,38099.66,53246.062,1040.5378
TF.1.3;TF.1.7,254745.81,1.4239914E7,77546.05,158554.36,1585093.4,1.6244608E8,2441725.5,1.1945754E7,1243136.8,1.9415612E7,6716763,6819873,3722058.8,1.9767944E7,6351357,8.1248584E7,2379803.8,8.8315952E7,1810890.4,2746910.2
PGAM1.1;PGAM1.1.2;PGAM1.1.3;PGAM1.1.4;PGAM1.2;PGAM1.2.3;PGAM1.2.5;PGAM1.2.7;PGAM1.2.8,278.96863,1811.6936,9836.063,86484.2,9958.811,2691698,41334.438,40228.082,7363.375,18281.566,1886.8053,190.38412,14652.674,5705.32,8812.505,231676.97,0,4967.7847,2492.6128,110023.5
ATP6V1B2.1;ATP6V1B2.1.11;ATP6V1B2.1.5,1672615.4,54982.168,670062.25,76679.92,1057737.9,3.8087996E7,604021.75,272322.7,417326.22,2158007.2,397493.12,185409.53,727939.4,1167989.4,2365878.8,2288601,1060239.2,104884.55,1048221.5,62850.453
ANXA3.1,89890.25,190017.6,474375.5,252879.28,184999.72,3.4849768E7,2022087,704082.6,264030.53,874047.3,170327.25,1226257.5,2615269.5,191069.53,729075.5,2.1823926E7,110395.3,2254733.8,912037.25,73677.16
C3.1.11,204636.55,188815.45,137983.94,135319.94,99108.984,4.7423632E7,2764573.2,1178403.1,827474.94,1154714.6,2080619.8,440055.4,725308.25,2798822.5,2327458.8,1.6544078E7,266785.56,2557650.5,221650.84,2882791
RPL13.1;RPL13.1.12;RPL13.1.13;RPL13.1.17;RPL13.1.2;RPL13.1.4;RPL13.1.5;RPL13.1.8,609.0747,515556.16,5608.771,7936.3467,1623.5968,2991443.5,218.43262,0,5367.5957,4447674,0,0,0,0,286.10892,1290412.5,108551.54,4431314.5,0,0
GLIPR2.6.2,64970.93,2.20820688E8,3397.4758,1439645,179667.28,4.1988432E7,84662.21,8136661,55535.21,2.65398688E8,3.9921764E7,8608040,340126.84,2.2888852E7,196722.42,1.71672784E8,5.4204836E7,5.6905453E8,598874.9,0
ENO3.6;ENO3.6.2,1067841.2,787552.25,1207100.6,621410.9,600487.8,4675.999,564972.06,469608.1,497258.06,892894.1,558160.9,426804.78,745920.8,789653.94,1709509.4,1454445.5,469428.06,293910.7,1626337.4,504362.16
HNRNPU.1;HNRNPU.1.11;HNRNPU.1.12;HNRNPU.1.13;HNRNPU.1.15;HNRNPU.1.2;HNRNPU.1.5;HNRNPU.1.6;HNRNPU.1.9,17669.15,350819.28,5173.132,17052.314,284824.62,9195498,1646.8633,171511.27,7898.004,2739483.2,17387.645,33946.734,0,10677.47,0,4199883.5,56785.875,53238.906,47075.152,94935.59
HSPA9.1;HSPA9.1.13;HSPA9.1.3;HSPA9.1.4;HSPA9.1.6,220680.47,1702433,387972.1,496379.16,1657832,1.7330052E7,440361.12,704145.25,1574441,3073522,2773306.8,1196264.2,3301500.2,2051400.6,1524354.9,3387593.5,2665332.5,1650630.9,224114.94,91403.03
PSMB1.1;PSMB1.1.10;PSMB1.1.14;PSMB1.1.15;PSMB1.1.16;PSMB1.1.17;PSMB1.1.18;PSMB1.1.2;PSMB1.1.5;PSMB1.1.6;PSMB1.1.9,416805.06,1003998.94,50929.664,22080.62,13726.8,1130607,268895.56,395275.47,42103.867,933634.1,64160.77,179989.89,291377.28,466231.66,131784.28,824667.75,366595.9,2024188.9,445413.3,97397.7
TRAPPC6B.1.2,3.4296608E7,4.8243732E7,3801058.5,1.8890682E7,2.1668496E7,1.9277792E7,1.6408927E7,1.4308138E7,3049486.5,3.2155356E7,5.0145584E7,5965419,7.4119448E7,3.8423164E7,1.6839136E7,1.4995081E7,5.949424E7,1.02607904E8,4.6017476E7,2116024.5
TUBB3.2,96074.21,170922.1,295.85168,269955.47,301995.03,8610231,150380.4,424871.44,95305.336,563839.25,210933.38,141389.2,107702.13,17955.969,922988,600772.75,1438426,0,257268.23,205333.1
SCRN1.4;SCRN1.4.2,7438.545,75679.484,21882.035,0,1138.7823,85067.6,2571.2222,24482.045,24459.588,792578.1,186404.9,2036.5737,0,316.83478,6481.7827,3730.8555,280426.9,63563.168,9326.354,721.9763
HIBADH.2.3;HIBADH.3;HIBADH.3.2;HIBADH.3.3,23218.984,22026.016,225.76208,440.0908,43393.773,2447442.2,6288.4165,7134.6826,31640.146,241779.33,173624.28,1131.6693,0,112504.52,0,395378.8,0,5333.734,3107.7302,0
CHMP4B.1.3,120292.41,266701.12,182539.81,22979.562,118050.15,4476102,98430.24,121339.164,233870.83,757224.06,121022.92,185979.36,61311.695,265614.78,65758.12,2355388.2,89326.65,91140.14,34855.375,681013.9
SYT1.11;SYT1.11.2;SYT1.9;SYT1.9.2;SYT1.9.3;SYT1.9.4;SYT1.9.5;SYT1.9.6;SYT1.9.7,1507066.5,88720.805,197541.67,311996.22,374480.66,2042.567,347248.1,6376.504,250453.34,13368.96,225314.8,26.43371,155550.19,2896.3623,329580.25,756.2165,337247.84,1015.3246,1245397,2356.986
DEK.2;DEK.4;DEK.4.2,4373.0654,12993.263,27239.486,62411.94,5378.73,1780934,5496.4062,35461.39,5552.7827,1148742.6,38072.37,45003.77,14610.741,8489.468,111.38755,1673962.5,169574.86,275694.12,8751.611,233254.31
PAM16.1.2;PAM16.1.3;PAM16.1.4,5.4933504E7,3.692022E7,1.6931872E7,2.3663832E7,2.9237766E7,2.6958936E7,2.6778626E7,8440236,1.1202444E7,3.1199262E7,4.7112016E7,7735972,6.7817264E7,4.767492E7,7.720352E7,1.4126656E7,4.5888676E7,1.586052E7,6.117956E7,4735525.5
PKM.5,89468.32,25.566563,32104.977,24763.535,225708.38,4704437.5,86131.01,67303.31,97694.625,0.17117469,7628.7363,1536.3278,0,189.91705,20931.016,0,0,50319.09,137213.52,26013.445
EEF2.1.11;EEF2.1.15;EEF2.1.16;EEF2.1.24;EEF2.1.25;EEF2.1.29;EEF2.1.30;EEF2.1.34;EEF2.1.35;EEF2.1.36;EEF2.1.4;EEF2.1.6;EEF2.1.7;EEF2.1.9,29373.742,26256.316,32771.992,20436.752,169730.72,4.57263E7,22129.062,51465.984,73155.21,1.0944521E7,87761.56,241643.83,22029.572,0,64517.51,9899967,48993.117,1143392.5,34892.223,74885.695
GFAP.1.111;GFAP.4.32;GFAP.4.63,12966.654,33463.402,1515.2948,14116.971,137931.12,2396366.2,95720.336,346281.66,2197.2107,570732.8,621651.94,469873.12,85757.98,738340.7,198557.03,1.6237383E7,450190.97,53762.83,127378.15,6155.8843
SNCA.1;SNCA.9.2,5.1396428E7,9298579,3814093.5,5805329.5,6090092.5,4325975.5,1.902779E7,5515736.5,9750807,1.736267E7,6.5338096E7,3053362.2,3.0080424E7,2757395.8,2.7012938E7,1.663204E7,2.4591216E8,4.3906652E7,4.0997192E7,237105.12
HINT1.1,2.75623328E8,9.5076928E7,1.70446576E8,1.72470272E8,1.69583712E8,4.0572372E7,2.16066656E8,3.542826E7,1.07198008E8,1.10461608E8,4.60405952E8,3.4254444E7,5.667703E8,2.27687712E8,5.2218816E8,6.9836712E7,1.78824864E8,6651512,3.83959488E8,1.6316459E7
PHB2.1;PHB2.1.5,237276.16,392305.62,295402.3,130779.56,103216.33,4.5329728E7,63345.746,328135.6,113076.14,509392.06,249553.23,207550.8,50805.34,147785.45,169470.31,2209617,468816.8,610702.3,129134.16,372792.06
TAX1BP3.2,7730786,6625773.5,2.0160048E7,8584224,4469008,1206016,3524663.5,2668461,3070837.5,3873857.5,9499762,1152033.2,7144388,3146102.2,6814484.5,797082.2,1649496.1,60293.766,1.4781212E7,1955437
EDF1.1;EDF1.4;EDF1.4.3;EDF1.4.4;EDF1.5;EDF1.5.2,1025626,1947453.8,827338.1,458181.4,28530.742,199454.22,42118.05,52103.176,44846.92,1.4322433E7,575288.7,1347.9258,67017.69,738818.5,677490.06,1157171,8544254,5.2615312E7,1190850.4,28980.533
DBN1.1;DBN1.6;DBN1.6.2;DBN1.6.3,1714034.9,3919185,1455440.5,1313353.8,260655.38,3339024.5,499130,6862958,236516.02,3259314,1032636.5,517686.78,1335830.9,4767317,1667794.8,3941599,2006261.9,6675931.5,747794,622978.06
PSMD10.1.3;PSMD10.1.4;PSMD10.1.5;PSMD10.2,43029.566,4484.2827,156.69917,1186.0629,468.91248,531960.25,4420.732,9465.546,1223.7615,42352.48,14898.441,13754.306,6642.7886,410.2879,0,651.5747,6652.9077,0,17121.682,0
LPAR1.10;LPAR1.69;LPAR1.69.2,28619.455,381231.16,8917.546,9482.816,31850.527,526661.3,66443.87,0,49033.062,24256.871,241264.84,15009.483,553677.75,76884.84,309093.06,225418.42,179483.08,234445.34,169305.81,112003.914
CCT2.1.12;CCT2.1.14;CCT2.2.2,77625.27,130878.63,9795.721,54581.1,905.7224,1365151.4,12888.9795,2269.3254,12442.646,46633.035,45418.2,387749.8,17134.385,49900.445,32800.37,1005155.5,8357.206,17436.273,23341.78,9070.303
RAP1A.2;RAP1A.2.2;RAP1B.6;RAP1B.6.2,910432.94,620281.5,930105.6,460942.56,281332.4,5526887.5,480428.3,1088278.6,236309.12,225730.4,1513363,1145514.9,4050731.5,877075.94,2211228,3560788,511952.94,1741641.6,1543250,79443.45
DPYSL2.3,1.0673495E7,1.1457591E7,1867607.5,3148475.2,3788128.2,2.0382862E7,3107801.2,3593311,2165845.2,6617945.5,1.0480268E7,2546407,1.1702968E7,8084167.5,8849882,4307097.5,1.7266358E7,8941297,1.2911352E7,1689587
FLNA.1,106109.58,28000.668,80117.484,46976.1,47063.734,841423.6,15986.023,206706.06,144159.31,352786.5,163568.36,557506,8109.9897,201208.83,621884.5,2773273.5,59309.227,257010.45,63469.625,125705.99
HNRNPC.5;HNRNPC.5.13;HNRNPC.5.15;HNRNPC.5.16;HNRNPC.5.17;HNRNPC.5.18;HNRNPC.5.19;HNRNPC.5.22;HNRNPC.5.23;HNRNPC.5.25;HNRNPC.5.26;HNRNPC.5.27;HNRNPC.5.3;HNRNPC.5.4;HNRNPC.5.7;HNRNPC.6;HNRNPC.6.2;HNRNPC.6.4;HNRNPC.6.7,4778167,2.4112008E7,1.0085125E7,5681005,2.3326352E7,3.848584E7,2.6693074E7,3.2849822E7,2.1504032E7,1.10835896E8,7.7987032E7,4857543.5,1253532.9,4136386,2837722.8,2.7352352E7,8.3695904E7,4.5251012E7,1.5283037E7,3.2630376E7
TWF2.1.4;TWF2.1.5;TWF2.1.7;TWF2.1.8,7376.057,139796.25,1892.0504,5303.7085,172088.55,1816415.6,1513.7285,599283.1,1684.6962,1210883.8,92957.266,353540.22,235089.56,118843.65,18519.555,3322526.2,93522.79,7153313.5,13525.631,59776.35
LTF.4.3,0,244.42851,4590.064,3249.537,1192.1345,1927605.8,0,0,0,33.15561,0,747.63226,6631.2324,0,159.2394,1113025.4,2746.1697,1350.1272,432.07947,102354.69
MYL12A.4;MYL12A.4.10;MYL12A.4.11;MYL12A.4.13;MYL12A.4.18;MYL12A.4.19;MYL12A.4.2;MYL12A.4.3;MYL12A.4.5;MYL12A.4.6;MYL12A.4.7;MYL12A.4.8;MYL12A.4.9;MYL12B.3.10;MYL12B.3.2;MYL12B.3.4;MYL12B.3.7;MYL12B.3.9,5041.6714,360534.38,1865.4817,8971.599,159543.88,4.1515868E7,200540.06,2412896.2,123307.6,3484075.8,537775.1,6997606.5,141250.61,1.3176146E7,185389.31,3.51585376E8,612863.4,7008932,37232.746,1674585.6
ANXA5.1.15;ANXA5.1.20;ANXA5.1.8,26457.508,1913258.8,598288.7,1028058.3,317167.9,9831330,107559.34,1978008.1,11266.627,1643770.5,709630.75,567565.7,2846509,2754698,710064.2,8361848,5331.8853,6924400,29674.41,274394.12
PPP1R1B.4;PPP1R1B.4.2;PPP1R1B.4.3;PPP1R1B.4.4;PPP1R1B.4.6,510202.5,196084.77,410905.7,552162,112469.11,0,1112221.2,1111008.4,1120536.9,1414757.4,377974.5,1481068.2,284604.7,0,1652446,0,87870.44,1397.9851,820065.06,985048
DARS1.2;DARS1.2.2;DARS1.2.4,82735.75,737902.56,4538.4287,24271.812,88803.06,1.1812346E7,47819.492,71739.664,0,737058.56,3177.156,293.63123,13414.89,37746.605,0,565251.56,296444.22,415218.75,36641.188,1638.282
FCER1G.1.3,664548.9,9925242,7922759,3714100,2120584,7.5661904E7,4836445,3.1671156E7,1486293,7.0587624E7,1.348155E7,4.3367492E7,6121711,9.3020192E7,6.8218912E7,1.32143184E8,5633223.5,3.6809428E7,5667479.5,1.3838724E7
AKR1A1.1;AKR1A1.1.2;AKR1A1.5.6;AKR1A1.5.7,87149.79,147583.03,19351.281,25160.898,44603.004,1.6972244E7,538209.3,634981.3,28892.148,839910.2,379490.5,61371.28,20311.455,415774.75,379154.47,1512078.5,192052.31,23494.89,773100.25,347713.6
RPS3A.1.10;RPS3A.1.4,103528.445,59943.117,11018.175,37429.746,10087.303,3.5350296E7,26114.363,439859.75,33943.156,1.1272088E7,63375.24,143994.38,67739.39,288102.03,30505.035,2.1070646E7,176844.5,5774421.5,149973.25,694128.06
CISD2.1.3,7.4593112E7,1.2889796E8,1.9607464E7,4.7903292E7,3.4743128E7,6.346776E7,4.0709064E7,5.5291732E7,1.3132142E7,1.08598744E8,5.8198188E7,2.8870964E7,4.008212E7,6.919492E7,1.6473158E7,6.6977572E7,7.577416E7,1.2389304E8,8.0203792E7,1.7590946E7
COA6.1;COA6.2;COA6.3;COA6.3.2,373142.06,78494.43,1873747.5,12804.811,1061459.5,8628.577,634081.25,10177.674,493797.44,38101.03,107886,32535.406,533557.9,18524.055,2.6035544E7,21079.35,49419.914,51808.742,1178648,3753.2988
MAPRE2.1.2;MAPRE2.2;MAPRE2.3.2;MAPRE2.3.3;MAPRE2.4.2;MAPRE2.4.3,0,62197.125,4534.426,0,352.50058,210079.58,21475.826,2406.5276,0,32547.17,316425.3,48608.168,877.22473,64669.984,117.86636,830481.4,592925.2,390170.62,632.52344,0
ALDOC.3.10;ALDOC.3.44;ALDOC.3.7,3402356.2,715076.8,504452.03,874142.75,2212399.8,738810.9,2063290.8,264890.16,416784.28,199908.7,3569035.5,6202.207,7751898,3098352.2,7618518,526979.2,2786771.5,4925520,7967999.5,187580.67
YKT6.1;YKT6.1.2;YKT6.3;YKT6.3.2;YKT6.4,985.2345,76303.336,5224.8994,6256.744,135773.02,3838719.5,148275.78,615442.6,32947.297,606077,163558.03,97376.766,53373.695,239373.38,99846.2,3035572,5516.658,4168769.5,14372.529,64750.78
NDUFB4.2.4,5.05483104E8,1.74201552E8,8.1380712E7,1.64799328E8,3.83505472E8,8.5761216E7,2.0025136E8,5.8825208E7,1.0224544E8,1.51639584E8,4.3597824E8,7.115436E7,4.84069344E8,2.70474368E8,5.33037824E8,1.095244E8,4.38457024E8,1.4093208E8,4.97690912E8,2.2481034E7
UQCRC2.1.2;UQCRC2.1.4,300616.72,235829.45,255915.02,112784.07,432928.28,2.277385E7,223808.38,194914.7,70730.42,792004,500948.75,340240.78,415230.44,207620.39,309065.56,3615104,98406.59,185588.22,226457.14,91166.05
TUBB2A.1;TUBB2A.1.11;TUBB2A.1.12;TUBB2A.1.14;TUBB2A.1.15;TUBB2A.1.16;TUBB2A.1.17;TUBB2A.1.2;TUBB2A.1.3;TUBB2A.1.4;TUBB2A.1.7;TUBB2A.1.8;TUBB2A.1.9,7714786.5,4731054,1467678.5,1424492.5,3386770,7265661,2309997.5,1011541.5,1378581.5,3104189.8,1.2077459E7,230261.31,4315648.5,2510341.8,1.439022E7,3791582.2,1.890112E7,3553342.8,6263308,174045.62
LAMTOR2.1;LAMTOR2.2;LAMTOR2.2.2;LAMTOR2.2.4;LAMTOR2.2.5;LAMTOR2.2.6,32.191723,0,922357.9,0,0,3035.7642,7160.381,0,1541.49,0,0,0,0,0,3992626.2,0,0,0,36.264957,2482.1973
GLUD1.7.3;GLUD1.7.4,3458050.5,2564947,215845.88,554282.9,763756.75,1.4810176E7,1303367.6,371245.3,319372.62,1383751,892368.25,58980.31,2757888.8,864297.9,2743149.5,1741304.2,3154786.2,2294613,9638122,1177601.6
FHL1.15.3;FHL1.15.4,2124884.2,1.3356135E7,613426.4,1674053.6,68432.6,2.4856952E7,723477.94,1679268.4,391321.47,2506167.5,625476.06,95688.12,600559.3,6621093.5,1009631.44,2854955,463374.6,6744318.5,3016911.8,1022741.5
EEF1A1.1.11;EEF1A1.1.33;EEF1A1.1.77,2544250,1.2574642E7,4601895.5,3144457.5,3236784.2,5.5962344E7,1473295.2,4285640,1297557.9,1.6275627E7,5412015.5,2116668.2,4948021.5,9442782,1.2084991E7,1.5775135E7,3080834.8,3.2939822E7,4986822.5,3959933.5
VDAC3.1.3;VDAC3.1.5;VDAC3.11.4;VDAC3.5;VDAC3.5.2;VDAC3.8,3254061.8,970268.7,453868.06,796739.6,869153.75,9597463,1258872.5,472518.84,220076.86,759628.4,1253384.4,182832.83,730091.1,284907.53,1523329.9,1316793.9,1035332.4,569721.9,3322889.2,278967.94
UBE2L6.1;UBE2L6.1.7;UBE2L6.2,3323122.5,3.97146E7,1362726.5,6430908,2363354.8,3.6517972E7,5166383.5,1.52158E7,199968.02,6.587392E7,6953567.5,3614790.8,7569348.5,8.306308E7,1538109.8,9998095,5076627,1.24007816E8,5314681,1538.4906
RAC1.1.15;RAC1.2,912906.6,658836.1,241568.73,395903.62,193897.64,8457462,211232.27,1248918.2,231295.92,1780384,692072.4,279086.62,371824.16,1937128.5,363912.38,4026580.5,1993507.5,5295749.5,1858140.9,418759.22
YWHAE.1;YWHAE.1.10;YWHAE.1.11;YWHAE.1.16;YWHAE.1.2;YWHAE.1.21;YWHAE.1.22;YWHAE.1.23;YWHAE.1.24;YWHAE.1.32;YWHAE.1.33;YWHAE.1.35;YWHAE.1.36;YWHAE.1.43;YWHAE.1.44;YWHAE.1.47;YWHAE.1.48;YWHAE.1.5,1509222.8,4243934,247115.53,20556.58,642311.1,4770967.5,941729.1,485349.6,361716.28,1738618.1,748116.3,29480.87,1815281.9,2495302.5,2539785,1974088.8,902776.44,2208671.8,1986801.9,129277.25
CTSB.10;CTSB.10.10;CTSB.10.11;CTSB.10.12;CTSB.10.13;CTSB.10.17;CTSB.10.2;CTSB.10.7,4291584.5,6595168.5,1913356.5,2346753.5,1701802,1.0468145E7,2431555.8,2825385,805965.6,1.0983439E7,5071069.5,4540756.5,1999766.1,9782921,6853985,1.1840673E7,3072114.8,1.2396833E7,4929701,599291.9
ATP5PO.1.10;ATP5PO.1.13;ATP5PO.1.14;ATP5PO.1.15;ATP5PO.1.8,5451730,1506660.4,2657393.5,2208710,5845218.5,2.1070238E7,2170265.2,522847.56,1484347.9,1251328.8,5932368,184590.34,3894205,446567,7814903.5,2987115.5,5325468.5,797835.75,6785187.5,1893206.1
STMN1.2;STMN1.2.11;STMN1.2.12;STMN1.2.15;STMN1.2.16;STMN1.2.19;STMN1.2.21;STMN1.2.25;STMN1.2.28;STMN1.2.38;STMN1.2.39;STMN1.2.4,7420782.5,9984356,3435645.8,5467190,3653476.5,1907766,3265349,1727099.8,5104468.5,1.2687744E7,9615099,2660094,1.4281685E7,1.170746E7,1.3932234E7,3652459.8,2.2956716E7,6.092216E7,5524905,512497.16
GOT2.2;GOT2.2.2;GOT2.2.4;GOT2.2.5;GOT2.2.6;GOT2.2.8,1852588.8,462539,483288,261154.4,1413768.5,1000796.75,1135976.4,247913.67,576051.3,347146.62,942418.94,456053.75,186245.36,90252.54,1626066.9,568877.75,887480.9,266052.94,3765781,33104.445
ATP2B1.42;ATP2B1.42.10;ATP2B1.42.11;ATP2B1.42.12;ATP2B1.42.13;ATP2B1.42.14;ATP2B1.42.15;ATP2B1.42.2;ATP2B1.42.3;ATP2B1.42.4;ATP2B1.42.5;ATP2B1.42.6;ATP2B1.42.7;ATP2B1.42.8;ATP2B1.42.9,1085895,174979.48,95818.13,141828.62,208560.25,10977.378,348321.62,4161.022,204554.95,70.54557,500921,2316.3364,580691.75,7975.329,800668.06,1274.7826,654438.75,12749.686,912275,1874.1593
VMA21.1,3.3730456E7,4.7199744E7,3.3761524E7,3.6018104E7,2.3332796E7,1.3860807E7,2.8621228E7,1.1701474E7,1.2728885E7,7.6479752E7,3.4549048E7,8658860,2.4143982E7,6.0606848E7,2.496395E7,1.9666888E7,2.1216986E7,1.7060408E7,4.8885672E7,8178708
CORO1A.1;CORO1A.1.6,372279.72,324488.53,41739.645,197678.78,243178.42,3.867368E7,195712.61,549054.4,35473.703,1024629.75,124185.92,99238.84,54069.613,530308,1270798,2.0406186E7,330667.94,832085.44,190963.36,866756.4
MAPRE3.4.3;MAPRE3.4.5;MAPRE3.4.6,2015204.9,1075199.2,405931.12,620747.6,361816.03,57557.08,1264475,139528.94,836273.56,149861.16,6331314.5,264058.84,2752525.5,1040.9614,7407608,503434.7,1.0463214E7,954700.25,2126196.8,11484.309
CALD1.27;CALD1.30;CALD1.4;CALD1.4.2;CALD1.4.3;CALD1.4.4,45247.703,1.0789585E7,198038.81,947196.44,168339.03,6803827,32131.68,1437433.5,148927.69,8024443.5,3633.3066,207892.44,81143.42,7155874,8394.29,3186309.5,71263.164,1.7087512E7,27810.24,675154.2
